5133,東京都,小学校,品川区立伊藤小学校,412
5134,東京都,小学校,品川区立台場小学校,215
5135,東京都,小学校,品川区立京陽小学校,363
5136,東京都,小学校,品川区立杜松小学校,138
5137,東京都,小学校,品川区立延山小学校,429
5138,東京都,小学校,品川区立中延小学校,92
5139,東京都,小学校,品川区立小山小学校,374
5140,東京都,小学校,品川区立大原小学校,244
5141,東京都,小学校,品川区立宮前小学校,151
5142,東京都,小学校,品川区立大間窪小学校,403
5143,東京都,小学校,品川区立源氏前小学校,149
5144,東京都,小学校,品川区立第二延山小学校,620
5145,東京都,小学校,品川区立後地小学校,196
5146,東京都,小学校,品川区立戸越小学校,385
5147,東京都,小学校,品川区立旗台小学校,406
5148,東京都,小学校,品川区立上神明小学校,131
5149,東京都,小学校,品川区立平塚小学校,391
5150,東京都,小学校,品川区立清水台小学校,78
5151,東京都,小学校,品川区立小山台小学校,343
5152,東京都,中学校,品川区立日野学園中学校,433
5153,東京都,中学校,品川区立伊藤学園中学校,501
5154,東京都,中学校,品川区立八潮学園中学校,252
5155,東京都,小学校,目黒区立八雲小学校,309
5156,東京都,小学校,目黒区立菅刈小学校,238
5157,東京都,小学校,目黒区立下目黒小学校,312
5158,東京都,小学校,目黒区立碑小学校,570
5159,東京都,小学校,目黒区立中目黒小学校,586
5160,東京都,小学校,目黒区立油面小学校,394
5161,東京都,小学校,目黒区立大岡山小学校,539
5162,東京都,小学校,目黒区立烏森小学校,294
5163,東京都,小学校,目黒区立向原小学校,248
5164,東京都,小学校,目黒区立五本木小学校,374
5165,東京都,小学校,目黒区立鷹番小学校,430
5166,東京都,小学校,目黒区立田道小学校,282
5167,東京都,小学校,目黒区立月光原小学校,239
5168,東京都,小学校,目黒区立駒場小学校,368
5169,東京都,小学校,目黒区立緑ヶ丘小学校,233
5170,東京都,小学校,目黒区立原町小学校,209
5171,東京都,小学校,目黒区立不動小学校,415
5172,東京都,小学校,目黒区立上目黒小学校,140
5173,東京都,小学校,目黒区立東根小学校,676
5174,東京都,小学校,目黒区立中根小学校,430
5175,東京都,小学校,目黒区立宮前小学校,372
5176,東京都,小学校,目黒区立東山小学校,871
5177,東京都,小学校,大田区立入新井第一小学校,568
5178,東京都,小学校,大田区立入新井第二小学校,566
5179,東京都,小学校,大田区立山王小学校,687
5180,東京都,小学校,大田区立入新井第四小学校,383
5181,東京都,小学校,大田区立入新井第五小学校,331
5182,東京都,小学校,大田区立大森第一小学校,491
5183,東京都,小学校,大田区立開桜小学校,605
5184,東京都,小学校,大田区立大森第三小学校,485
5185,東京都,小学校,大田区立大森第四小学校,592
5186,東京都,小学校,大田区立大森第五小学校,320
5187,東京都,小学校,大田区立大森東小学校,169
5188,東京都,小学校,大田区立中富小学校,193
5189,東京都,小学校,大田区立馬込小学校,545
5190,東京都,小学校,大田区立馬込第二小学校,450
5191,東京都,小学校,大田区立馬込第三小学校,639
5192,東京都,小学校,大田区立梅田小学校,852
5193,東京都,小学校,大田区立池上小学校,514
5194,東京都,小学校,大田区立池上第二小学校,425
5195,東京都,小学校,大田区立徳持小学校,605
5196,東京都,小学校,大田区立東調布第一小学校,661
5197,東京都,小学校,大田区立田園調布小学校,673
5198,東京都,小学校,大田区立調布大塚小学校,256
5199,東京都,小学校,大田区立東調布第三小学校,307
5200,東京都,小学校,大田区立嶺町小学校,750
5201,東京都,小学校,大田区立千鳥小学校,429
5202,東京都,小学校,大田区立久原小学校,798
5203,東京都,小学校,大田区立松仙小学校,806
5204,東京都,小学校,大田区立池雪小学校,1014
5205,東京都,小学校,大田区立小池小学校,824
5206,東京都,小学校,大田区立雪谷小学校,684
5207,東京都,小学校,大田区立洗足池小学校,261
5208,東京都,小学校,大田区立赤松小学校,456
5209,東京都,小学校,大田区立清水窪小学校,244
5210,東京都,小学校,大田区立糀谷小学校,658
5211,東京都,小学校,大田区立東糀谷小学校,420
5212,東京都,小学校,大田区立北糀谷小学校,247
5213,東京都,小学校,大田区立羽田小学校,314
5214,東京都,小学校,大田区立都南小学校,290
5215,東京都,小学校,大田区立萩中小学校,332
5216,東京都,小学校,大田区立中萩中小学校,574
5217,東京都,小学校,大田区立出雲小学校,561
5218,東京都,小学校,大田区立六郷小学校,353
5219,東京都,小学校,大田区立西六郷小学校,352
5220,東京都,小学校,大田区立高畑小学校,627
5221,東京都,小学校,大田区立仲六郷小学校,279
5222,東京都,小学校,大田区立志茂田小学校,299
5223,東京都,小学校,大田区立東六郷小学校,343
5224,東京都,小学校,大田区立南六郷小学校,360
5225,東京都,小学校,大田区立矢口小学校,565
5226,東京都,小学校,大田区立矢口西小学校,766
5227,東京都,小学校,大田区立多摩川小学校,563
5228,東京都,小学校,大田区立相生小学校,280
5229,東京都,小学校,大田区立矢口東小学校,297
5230,東京都,小学校,大田区立おなづか小学校,379
5231,東京都,小学校,大田区立道塚小学校,623
5232,東京都,中学校,大田区立蓮沼中学校,380
5233,東京都,小学校,大田区立蒲田小学校,484
5234,東京都,小学校,大田区立南蒲小学校,348
5235,東京都,小学校,大田区立新宿小学校,405
5236,東京都,小学校,大田区立東蒲小学校,250
5237,東京都,小学校,世田谷区立若林小学校,271
5238,東京都,小学校,世田谷区立三宿小学校,215
5239,東京都,小学校,世田谷区立東大原小学校,256
5240,東京都,小学校,世田谷区立太子堂小学校,424
5241,東京都,小学校,世田谷区立桜小学校,633
5242,東京都,小学校,世田谷区立桜丘小学校,785
5243,東京都,小学校,世田谷区立代沢小学校,301
5244,東京都,小学校,世田谷区立守山小学校,146
5245,東京都,小学校,世田谷区立多聞小学校,420
5246,東京都,小学校,世田谷区立世田谷小学校,243
5247,東京都,小学校,世田谷区立松沢小学校,777
5248,東京都,小学校,世田谷区立駒沢小学校,406
5249,東京都,小学校,世田谷区立旭小学校,487
5250,東京都,小学校,世田谷区立中里小学校,164
5251,東京都,小学校,世田谷区立松原小学校,579
5252,東京都,小学校,世田谷区立北沢小学校,159
5253,東京都,小学校,世田谷区立上北沢小学校,414
5254,東京都,小学校,世田谷区立駒繋小学校,404
5255,東京都,小学校,世田谷区立池之上小学校,327
5256,東京都,小学校,世田谷区立経堂小学校,630
5257,東京都,小学校,世田谷区立弦巻小学校,807
5258,東京都,小学校,世田谷区立山崎小学校,374
5259,東京都,小学校,世田谷区立中丸小学校,504
5260,東京都,小学校,世田谷区立代田小学校,287
5261,東京都,小学校,世田谷区立三軒茶屋小学校,385
5262,東京都,小学校,世田谷区立赤堤小学校,536
5263,東京都,小学校,世田谷区立松丘小学校,757
5264,東京都,小学校,世田谷区立池尻小学校,329
5265,東京都,小学校,世田谷区立笹原小学校,409
5266,東京都,小学校,世田谷区立花見堂小学校,139
5267,東京都,小学校,世田谷区立城山小学校,344
5268,東京都,小学校,世田谷区立深沢小学校,609
5269,東京都,小学校,世田谷区立玉川小学校,687
5270,東京都,小学校,世田谷区立京西小学校,628
5271,東京都,小学校,世田谷区立二子玉川小学校,653
5272,東京都,小学校,世田谷区立八幡小学校,363
5273,東京都,小学校,世田谷区立奥沢小学校,331
5274,東京都,小学校,世田谷区立尾山台小学校,438
5275,東京都,小学校,世田谷区立東深沢小学校,693
5276,東京都,小学校,世田谷区立東玉川小学校,377
5277,東京都,小学校,世田谷区立桜町小学校,831
5278,東京都,小学校,世田谷区立九品仏小学校,223
5279,東京都,小学校,世田谷区立瀬田小学校,612
5280,東京都,小学校,世田谷区立等々力小学校,596
5281,東京都,小学校,世田谷区立用賀小学校,770
5282,東京都,小学校,世田谷区立中町小学校,445
5283,東京都,小学校,世田谷区立玉堤小学校,473
5284,東京都,小学校,世田谷区立烏山小学校,508
5285,東京都,小学校,世田谷区立塚戸小学校,1079
5286,東京都,小学校,世田谷区立祖師谷小学校,687
5287,東京都,小学校,世田谷区立砧小学校,450
5288,東京都,小学校,世田谷区立明正小学校,810
5289,東京都,小学校,世田谷区立烏山北小学校,572
5290,東京都,小学校,世田谷区立八幡山小学校,463
5291,東京都,小学校,世田谷区立芦花小学校,786
5292,東京都,小学校,世田谷区立船橋小学校,706
5293,東京都,小学校,世田谷区立砧南小学校,905
5294,東京都,小学校,世田谷区立給田小学校,944
5295,東京都,小学校,世田谷区立山野小学校,923
5296,東京都,小学校,世田谷区立千歳小学校,825
5297,東京都,小学校,世田谷区立喜多見小学校,691
5298,東京都,小学校,世田谷区立武蔵丘小学校,423
5299,東京都,小学校,世田谷区立希望丘小学校,311
5300,東京都,小学校,世田谷区立千歳台小学校,673
5301,東京都,小学校,渋谷区立神南小学校,426
5302,東京都,小学校,渋谷区立臨川小学校,169
5303,東京都,小学校,渋谷区立長谷戸小学校,154
5304,東京都,小学校,渋谷区立広尾小学校,245
5305,東京都,小学校,渋谷区立猿楽小学校,189
5306,東京都,小学校,渋谷区立加計塚小学校,372
5307,東京都,小学校,渋谷区立常磐松小学校,113
5308,東京都,小学校,渋谷区立幡代小学校,552
5310,東京都,小学校,渋谷区立上原小学校,241
5311,東京都,小学校,渋谷区立笹塚小学校,357
5312,東京都,小学校,渋谷区立西原小学校,547
5313,東京都,小学校,渋谷区立本町小学校,248
5314,東京都,小学校,渋谷区立富谷小学校,392
5315,東京都,小学校,渋谷区立中幡小学校,315
5316,東京都,小学校,渋谷区立千駄谷小学校,352
5317,東京都,小学校,渋谷区立鳩森小学校,98
5318,東京都,小学校,渋谷区立神宮前小学校,246
5319,東京都,小学校,渋谷区立代々木小学校,327
5320,東京都,小学校,渋谷区立本町東小学校,98
5321,東京都,小学校,中野区立上鷺宮小学校,407
5322,東京都,小学校,中野区立西中野小学校,214
5323,東京都,小学校,中野区立武蔵台小学校,503
5324,東京都,小学校,中野区立白桜小学校,355
5325,東京都,小学校,中野区立沼袋小学校,98
5326,東京都,小学校,中野区立桃花小学校,507
5327,東京都,小学校,中野区立新山小学校,179
5328,東京都,小学校,中野区立丸山小学校,451
5329,東京都,小学校,中野区立江原小学校,407
5330,東京都,小学校,中野区立若宮小学校,385
5331,東京都,小学校,中野区立多田小学校,284
5332,東京都,小学校,中野区立大和小学校,279
5333,東京都,小学校,中野区立新井小学校,433
5334,東京都,小学校,中野区立北原小学校,287
5335,東京都,小学校,中野区立向台小学校,207
5336,東京都,小学校,中野区立啓明小学校,288
5337,東京都,小学校,中野区立上高田小学校,193
5338,東京都,小学校,中野区立鷺宮小学校,283
5339,東京都,小学校,中野区立江古田小学校,304
5340,東京都,小学校,中野区立野方小学校,466
5341,東京都,小学校,中野区立中野本郷小学校,352
5342,東京都,小学校,中野区立谷戸小学校,332
5343,東京都,小学校,中野区立塔山小学校,333
5344,東京都,小学校,中野区立中野神明小学校,445
5345,東京都,小学校,中野区立桃園第二小学校,392
5346,東京都,小学校,中野区立桃園小学校,382
5347,東京都,小学校,杉並区立杉並第一小学校,424
5348,東京都,小学校,杉並区立杉並第二小学校,511
5349,東京都,小学校,杉並区立杉並第三小学校,200
5350,東京都,小学校,杉並区立杉並第四小学校,263
5351,東京都,小学校,杉並区立天沼小学校,525
5352,東京都,小学校,杉並区立杉並第六小学校,312
5353,東京都,小学校,杉並区立杉並第七小学校,319
5354,東京都,小学校,杉並区立杉並第八小学校,141
5355,東京都,小学校,杉並区立杉並第九小学校,361
5356,東京都,小学校,杉並区立杉並第十小学校,381
5357,東京都,小学校,杉並区立西田小学校,606
5358,東京都,小学校,杉並区立東田小学校,268
5359,東京都,小学校,杉並区立馬橋小学校,494
5360,東京都,小学校,杉並区立桃井第一小学校,737
5361,東京都,小学校,杉並区立桃井第二小学校,521
5362,東京都,小学校,杉並区立桃井第三小学校,533
5363,東京都,小学校,杉並区立桃井第四小学校,624
5364,東京都,小学校,杉並区立桃井第五小学校,590
5365,東京都,小学校,杉並区立四宮小学校,712
5366,東京都,小学校,杉並区立荻窪小学校,695
5367,東京都,小学校,杉並区立井荻小学校,326
5368,東京都,小学校,杉並区立沓掛小学校,578
5369,東京都,小学校,杉並区立高井戸小学校,593
5370,東京都,小学校,杉並区立高井戸第二小学校,672
5371,東京都,小学校,杉並区立高井戸第三小学校,388
5372,東京都,小学校,杉並区立高井戸第四小学校,239
5373,東京都,小学校,杉並区立松庵小学校,428
5374,東京都,小学校,杉並区立浜田山小学校,727
5375,東京都,小学校,杉並区立富士見丘小学校,313
5376,東京都,小学校,杉並区立大宮小学校,343
5377,東京都,小学校,杉並区立新泉小学校,178
5378,東京都,小学校,杉並区立堀之内小学校,473
5379,東京都,小学校,杉並区立和田小学校,449
5380,東京都,小学校,杉並区立方南小学校,502
5381,東京都,小学校,杉並区立永福小学校,539
5382,東京都,小学校,杉並区立済美小学校,303
5383,東京都,小学校,杉並区立八成小学校,588
5384,東京都,小学校,杉並区立三谷小学校,510
5385,東京都,小学校,杉並区立松ノ木小学校,219
5386,東京都,小学校,杉並区立和泉小学校,357
5387,東京都,小学校,杉並区立高井戸東小学校,581
5388,東京都,小学校,杉並区立久我山小学校,431
5389,東京都,小学校,杉並区立永福南小学校,72
5390,東京都,小学校,豊島区立朝日小学校,145
5391,東京都,小学校,豊島区立池袋小学校,264
5392,東京都,小学校,豊島区立池袋第一小学校,365
5393,東京都,小学校,豊島区立池袋第二小学校,172
5394,東京都,小学校,豊島区立池袋第三小学校,298
5395,東京都,小学校,豊島区立要小学校,308
5396,東京都,小学校,豊島区立仰高小学校,364
5397,東京都,小学校,豊島区立高南小学校,249
5398,東京都,小学校,豊島区立駒込小学校,349
5399,東京都,小学校,豊島区立さくら小学校,353
5400,東京都,小学校,豊島区立椎名町小学校,279
5401,東京都,小学校,豊島区立巣鴨小学校,239
5402,東京都,小学校,豊島区立清和小学校,399
5403,東京都,小学校,豊島区立高松小学校,458
5404,東京都,小学校,豊島区立千早小学校,310
5405,東京都,小学校,豊島区立長崎小学校,215
5406,東京都,小学校,豊島区立西巣鴨小学校,284
5407,東京都,小学校,豊島区立富士見台小学校,266
5408,東京都,小学校,豊島区立文成小学校,316
5409,東京都,小学校,豊島区立豊成小学校,321
5410,東京都,小学校,豊島区立朋有小学校,471
5411,東京都,小学校,豊島区立南池袋小学校,442
5412,東京都,小学校,豊島区立目白小学校,597
5413,東京都,小学校,北区立東十条小学校,374
5414,東京都,小学校,北区立王子小学校,551
5415,東京都,小学校,北区立神谷小学校,345
5416,東京都,小学校,北区立なでしこ小学校,476
5417,東京都,小学校,北区立浮間小学校,517
5418,東京都,小学校,北区立西浮間小学校,592
5419,東京都,小学校,北区立袋小学校,434
5420,東京都,小学校,北区立第三岩淵小学校,209
5421,東京都,小学校,北区立王子第一小学校,716
5422,東京都,小学校,北区立王子第二小学校,170
5423,東京都,小学校,北区立王子第三小学校,347
5424,東京都,小学校,北区立王子第五小学校,191
5425,東京都,小学校,北区立荒川小学校,148
5426,東京都,小学校,北区立豊川小学校,350
5427,東京都,小学校,北区立堀船小学校,288
5428,東京都,小学校,北区立柳田小学校,111
5429,東京都,小学校,北区立十条台小学校,170
5430,東京都,小学校,北区立としま若葉小学校,288
5431,東京都,小学校,北区立清水小学校,116
5432,東京都,小学校,北区立赤羽小学校,479
5433,東京都,小学校,北区立岩淵小学校,191
5434,東京都,小学校,北区立第四岩淵小学校,146
5435,東京都,小学校,北区立梅木小学校,393
5436,東京都,小学校,北区立稲田小学校,170
5437,東京都,小学校,北区立桐ヶ丘郷小学校,505
5438,東京都,小学校,北区立八幡小学校,92
5439,東京都,小学校,北区立赤羽台西小学校,282
5440,東京都,小学校,北区立滝野川小学校,524
5441,東京都,小学校,北区立滝野川第一小学校,336
5442,東京都,小学校,北区立滝野川第二小学校,351
5443,東京都,小学校,北区立滝野川第三小学校,336
5444,東京都,小学校,北区立滝野川第四小学校,279
5445,東京都,小学校,北区立滝野川第五小学校,267
5446,東京都,小学校,北区立滝野川第六小学校,88
5447,東京都,小学校,北区立滝野川第七小学校,39
5448,東京都,小学校,北区立西ヶ原小学校,263
5449,東京都,小学校,北区立谷端小学校,156
5450,東京都,小学校,北区立紅葉小学校,327
5451,東京都,小学校,荒川区立瑞光小学校,498
5452,東京都,小学校,荒川区立第二瑞光小学校,197
5453,東京都,小学校,荒川区立第三瑞光小学校,428
5454,東京都,小学校,荒川区立汐入小学校,774
5455,東京都,小学校,荒川区立第六瑞光小学校,87
5456,東京都,小学校,荒川区立峡田小学校,380
5457,東京都,小学校,荒川区立第二峡田小学校,319
5458,東京都,小学校,荒川区立第三峡田小学校,139
5459,東京都,小学校,荒川区立第四峡田小学校,357
5460,東京都,小学校,荒川区立第五峡田小学校,461
5461,東京都,小学校,荒川区立第七峡田小学校,325
5462,東京都,小学校,荒川区立第九峡田小学校,163
5463,東京都,小学校,荒川区立尾久小学校,385
5464,東京都,小学校,荒川区立尾久西小学校,433
5465,東京都,小学校,荒川区立尾久第六小学校,381
5466,東京都,小学校,荒川区立赤土小学校,542
5467,東京都,小学校,荒川区立大門小学校,191
5468,東京都,小学校,荒川区立尾久宮前小学校,259
5469,東京都,小学校,荒川区立第一日暮里小学校,175
5470,東京都,小学校,荒川区立第二日暮里小学校,152
5471,東京都,小学校,荒川区立第三日暮里小学校,409
5472,東京都,小学校,荒川区立第六日暮里小学校,132
5473,東京都,小学校,荒川区立ひぐらし小学校,375
5474,東京都,小学校,荒川区立汐入東小学校,871
5475,東京都,小学校,板橋区立志村小学校,370
5476,東京都,小学校,板橋区立志村第一小学校,545
5477,東京都,小学校,板橋区立志村第二小学校,573
5478,東京都,小学校,板橋区立志村第三小学校,134
5479,東京都,小学校,板橋区立志村第四小学校,513
5480,東京都,小学校,板橋区立志村第五小学校,352
5481,東京都,小学校,板橋区立志村第六小学校,758
5482,東京都,小学校,板橋区立前野小学校,536
5483,東京都,小学校,板橋区立中台小学校,324
5484,東京都,小学校,板橋区立舟渡小学校,369
5485,東京都,小学校,板橋区立新河岸小学校,362
5486,東京都,小学校,板橋区立富士見台小学校,411
5487,東京都,小学校,板橋区立蓮根小学校,511
5488,東京都,小学校,板橋区立蓮根第二小学校,379
5489,東京都,小学校,板橋区立志村坂下小学校,478
5490,東京都,小学校,板橋区立北前野小学校,275
5491,東京都,小学校,板橋区立緑小学校,415
5492,東京都,小学校,板橋区立若木小学校,543
5493,東京都,小学校,板橋区立板橋第一小学校,405
5494,東京都,小学校,板橋区立板橋第二小学校,169
